Date,City,Air_Quality_Index,Particulate_Matter_2.5,Particulate_Matter_10,Nitrogen_Dioxide,Sulphur_Dioxide,Carbon_Monoxide,Ozone,Temperature_Celsius,Humidity,Wind_Speed,Source_of_Pollution,Latitude,Longitude
1/23/2018,Los Angeles,76,36.4,20.7,21.6,3.8,0.2,52.5,21.9,20,9.9,Traffic,34.0522,-118.2437
1/23/2018,Chicago,87,18.6,41,24,7.1,1.7,85.9,30.3,62,6.9,Industrial,41.8781,-87.6298
1/23/2018,Houston,93,49.5,83.9,28.2,6.5,1.3,96.2,16.8,96,3.4,Industrial,29.7604,-95.3698
1/23/2018,Phoenix,90,34.4,96.8,43,5.2,0.9,73.7,-8.5,28,5.4,Industrial,33.4484,-112.074
1/23/2018,Philadelphia,160,5.9,95.6,7.5,7.1,1.8,87.3,20.3,74,6.1,Traffic,39.9526,-75.1652
1/23/2018,San Antonio,110,6.5,82.7,36.8,3.2,1.2,98.1,12.6,47,3.7,Traffic,29.4241,-98.4936
1/23/2018,San Diego,82,32.8,23.4,48.1,8.4,0.2,96.1,24.8,43,6.8,Traffic,32.7157,-117.1611
1/23/2018,Dallas,136,6.2,30.8,15.3,3.3,0.2,64.3,9.1,27,0.5,Traffic,32.7767,-96.797
1/23/2018,San Jose,135,14.2,74.9,26.2,2.2,1,63,-3.6,44,7.2,Industrial,37.3382,-121.8863
1/24/2018,New York,167,13.4,35.5,27.4,2.2,0.6,50.4,9.6,31,3.3,Traffic,40.7128,-74.006
1/24/2018,Los Angeles,133,37,40.9,31.3,3.6,0.2,77.7,30.7,40,8.1,Industrial,34.0522,-118.2437
1/24/2018,Chicago,101,35.9,35.3,27.2,1.8,1,30.7,9.2,20,1.7,Industrial,41.8781,-87.6298
1/24/2018,Houston,69,19.6,24.4,31.5,7.5,1.1,58.7,30.2,65,7,Residential,29.7604,-95.3698
1/24/2018,Phoenix,142,11.5,70.9,11.6,9.8,1.7,39.4,0.8,78,2,Industrial,33.4484,-112.074
1/24/2018,Philadelphia,55,45.2,31.3,33.9,9.9,1.1,88.7,21.2,66,9,Industrial,39.9526,-75.1652
1/24/2018,San Antonio,140,21.3,67,10.9,7.2,1.2,31.8,27.1,86,1.2,Industrial,29.4241,-98.4936
1/24/2018,San Diego,193,7.1,54.3,13.5,8.4,1.5,88.8,19.9,83,3,Industrial,32.7157,-117.1611
1/24/2018,Dallas,107,13.6,40.2,22.1,2.3,0.5,45.1,1.4,79,6.8,Traffic,32.7767,-96.797
1/24/2018,San Jose,66,38.5,26.3,18.2,3.3,1.1,94.8,-7.9,85,5,Residential,37.3382,-121.8863
1/25/2018,New York,148,21.7,57.9,31.5,1.1,1.3,30.7,21.6,89,1.4,Industrial,40.7128,-74.006
1/25/2018,Los Angeles,59,36.5,88.9,24.6,4.3,0.7,81.9,32.5,60,1.6,Residential,34.0522,-118.2437
1/25/2018,Chicago,89,15.2,84.1,26.7,7.9,1.8,26,6.4,77,4.7,Industrial,41.8781,-87.6298
1/25/2018,Houston,187,23.6,77.8,31.5,1.1,2,57.7,2.2,70,6.4,Traffic,29.7604,-95.3698
1/25/2018,Phoenix,176,18.3,94.2,16.7,4.1,1.2,86,-9.2,49,1.2,Industrial,33.4484,-112.074
1/25/2018,Philadelphia,80,33.8,25.1,10.2,9.8,0.4,61.4,23.8,66,9.5,Traffic,39.9526,-75.1652
1/25/2018,San Antonio,89,40.2,82.3,34,5.3,1.8,24.5,1.1,38,6.4,Traffic,29.4241,-98.4936
1/25/2018,San Diego,178,8.7,90.4,33.4,5.6,1.9,51.2,25,25,6.5,Industrial,32.7157,-117.1611
1/25/2018,Dallas,88,47.1,49.6,43.1,1.1,1.1,52.5,21.7,81,6.1,Traffic,32.7767,-96.797
1/25/2018,San Jose,155,40.8,75.2,38.7,1.3,0.5,93.2,8.8,26,1.5,Industrial,37.3382,-121.8863
1/26/2018,New York,123,9.9,51.2,6.9,3.3,1.5,35.4,35.6,44,7.7,Industrial,40.7128,-74.006
1/26/2018,Los Angeles,106,13.7,52.3,12.3,4.5,1.8,60.3,-7,63,5,Traffic,34.0522,-118.2437
1/26/2018,Chicago,129,6.4,27,33.4,9.4,0.5,52.6,11.1,83,2.1,Industrial,41.8781,-87.6298
1/26/2018,Houston,146,37.7,50.6,15.5,5.2,0.9,94.4,7.2,23,6.5,Industrial,29.7604,-95.3698
1/26/2018,Phoenix,81,16.4,57.3,16.6,5.2,0.9,41.6,30.9,73,2,Traffic,33.4484,-112.074
1/26/2018,Philadelphia,98,29,68.1,36.3,4.4,0.3,68,9.9,71,6.6,Traffic,39.9526,-75.1652
1/26/2018,San Antonio,69,40.4,93.6,13.8,9.8,1.2,75.8,26.3,27,4.3,Residential,29.4241,-98.4936
1/26/2018,San Diego,195,38.1,48.5,31.2,9,1.1,46.4,9,93,2.1,Traffic,32.7157,-117.1611
1/26/2018,Dallas,56,5.1,41.1,43.1,9.5,1.8,37.8,28.8,69,7.9,Residential,32.7767,-96.797
1/26/2018,San Jose,137,10.6,43,21.8,2.7,0.2,76.5,-10,55,4.3,Industrial,37.3382,-121.8863
1/27/2018,New York,98,24.9,41.5,26.6,2,0.9,42.9,18.8,71,8,Traffic,40.7128,-74.006
1/27/2018,Los Angeles,173,33.6,65.4,5.5,4.8,1.2,68.8,0.9,52,7,Traffic,34.0522,-118.2437
1/27/2018,Chicago,131,20.9,71.9,42.3,8,1,97.6,36.2,64,5.9,Residential,41.8781,-87.6298
1/27/2018,Houston,166,41.6,53,8.7,7.8,1.4,84.2,3.8,97,3.2,Residential,29.7604,-95.3698
1/27/2018,Phoenix,197,28.9,77.5,35.8,1.8,0.3,23.4,7,61,4.4,Traffic,33.4484,-112.074
1/27/2018,Philadelphia,135,37.9,42.3,23.7,9.4,0.3,67.7,6.6,64,2.6,Industrial,39.9526,-75.1652
1/27/2018,San Antonio,160,27.2,89.7,15.6,1,0.6,54.8,-4.2,25,1.3,Traffic,29.4241,-98.4936
1/27/2018,San Diego,171,20.7,20.3,28.8,3.7,0.3,93.5,13.8,39,4.3,Traffic,32.7157,-117.1611
1/27/2018,Dallas,131,42.5,95.2,49,8.6,0.8,65.2,26.1,60,2.8,Traffic,32.7767,-96.797
1/27/2018,San Jose,65,32.2,73.3,29.8,1.6,0.5,45.3,4.2,78,7.4,Industrial,37.3382,-121.8863
1/28/2018,New York,132,43.2,81.9,23.2,9.8,1.2,21.6,14.3,97,8.8,Traffic,40.7128,-74.006
1/28/2018,Los Angeles,158,38.6,58.4,20.8,4.9,1.2,84.3,34.6,47,6.3,Traffic,34.0522,-118.2437
1/28/2018,Chicago,150,42.8,49.7,29,9.1,1,85.8,-5.5,44,2.8,Traffic,41.8781,-87.6298
1/28/2018,Houston,196,5.8,83,33.4,3.3,0.8,84.7,28.2,30,8.4,Traffic,29.7604,-95.3698
1/28/2018,Phoenix,121,42.6,54.4,35.8,8,1.1,64.2,17.7,20,4.9,Traffic,33.4484,-112.074
1/28/2018,Philadelphia,167,23.8,32.5,27.6,4.5,1.8,94.1,-2.4,35,8.8,Residential,39.9526,-75.1652
1/28/2018,San Antonio,122,23,31,28.5,5.9,0.6,26.8,1.1,76,9,Traffic,29.4241,-98.4936
1/28/2018,San Diego,140,28.6,11.8,7.2,3.4,1.1,88.4,38.7,66,5.5,Industrial,32.7157,-117.1611
1/28/2018,Dallas,190,5.7,74.3,39.1,2.6,1.9,62.2,30.7,50,0.6,Traffic,32.7767,-96.797
1/28/2018,San Jose,182,25.4,10.2,38.7,3.2,0.2,29.6,9.7,80,6.9,Residential,37.3382,-121.8863
1/29/2018,New York,64,8.9,31.9,37.9,6.3,1.5,39.8,28.9,42,5.4,Residential,40.7128,-74.006
1/29/2018,Los Angeles,51,9.7,77,33.6,5.6,1.5,73.2,34.4,49,3.2,Residential,34.0522,-118.2437
1/29/2018,Chicago,104,31.3,11.3,14.9,7.7,1.2,41.7,31.3,50,1,Residential,41.8781,-87.6298
1/29/2018,Houston,94,29.4,80.2,14.5,5.2,0.9,39.1,39.1,99,5.2,Traffic,29.7604,-95.3698
1/29/2018,Phoenix,162,45.5,16.2,38.7,6.2,1.1,94.9,10.6,33,5,Residential,33.4484,-112.074
1/29/2018,Philadelphia,136,19.9,30.3,42.7,3.6,1.7,43.1,-3.8,59,3.1,Industrial,39.9526,-75.1652
1/29/2018,San Antonio,149,41.6,91.6,27.7,1.3,0.6,32.1,35.1,40,6.8,Traffic,29.4241,-98.4936
1/29/2018,San Diego,76,46.9,70.1,37.7,4.4,0.9,76.6,28.4,74,3.3,Residential,32.7157,-117.1611
1/29/2018,Dallas,157,6.3,94.2,27,7.1,1.3,28.4,1.3,88,2.8,Residential,32.7767,-96.797
1/29/2018,San Jose,180,27.1,15.2,24.3,7.8,0.1,49.4,23.8,41,3.1,Industrial,37.3382,-121.8863
1/30/2018,New York,186,17.9,26.3,23.9,9.4,0.2,73.4,15.3,27,2.9,Industrial,40.7128,-74.006
1/30/2018,Los Angeles,125,22,37.6,9.2,3.6,1.3,76.7,4.3,68,8.2,Traffic,34.0522,-118.2437
1/30/2018,Chicago,184,47.4,93.2,29.8,3.8,0.7,26.4,5.1,30,8.3,Traffic,41.8781,-87.6298
1/30/2018,Houston,126,34.9,81.4,32.2,3.2,1.4,29.6,32.7,68,6.8,Traffic,29.7604,-95.3698
1/30/2018,Phoenix,110,5.7,64.5,10.1,6.5,1,38.1,36.8,83,10,Traffic,33.4484,-112.074
1/30/2018,Philadelphia,183,5.7,25.3,10.3,2.5,0.3,53.5,27.7,82,4.8,Residential,39.9526,-75.1652
1/30/2018,San Antonio,81,49,14,31.1,5.9,1.7,26.5,1.4,32,9.2,Industrial,29.4241,-98.4936
1/30/2018,San Diego,197,39.6,72.5,28.9,2.1,1.8,84.1,5.4,29,5.1,Traffic,32.7157,-117.1611
1/30/2018,Dallas,120,30.1,28.8,37.4,3.8,0.5,71.7,-2.7,84,9.8,Industrial,32.7767,-96.797
1/30/2018,San Jose,167,18,63,11.2,1.7,2,78.1,25,56,8.1,Residential,37.3382,-121.8863
1/31/2018,New York,86,14.3,92.1,29.6,8.5,0.2,94.1,-3.1,60,2.5,Industrial,40.7128,-74.006
1/31/2018,Los Angeles,99,20.2,44.5,15.8,6,0.7,43.8,29,56,9.6,Residential,34.0522,-118.2437
1/31/2018,Chicago,80,41,12.5,42.3,1.4,0.4,94.1,20.9,54,2.8,Traffic,41.8781,-87.6298
1/31/2018,Houston,99,28.7,55.7,16,6.1,0.2,87,19.8,50,7,Industrial,29.7604,-95.3698
1/31/2018,Phoenix,187,20.7,57.5,7.3,1.8,0.9,94.6,14.1,45,3.1,Traffic,33.4484,-112.074
1/31/2018,Philadelphia,107,31.1,91.5,27.5,7.5,1.3,54.2,4.9,62,3.2,Residential,39.9526,-75.1652
1/31/2018,San Antonio,196,15.7,90.9,17.5,5.9,1.9,72.1,7.3,35,7.9,Industrial,29.4241,-98.4936
1/31/2018,San Diego,187,37.5,35.1,10.1,6.9,1.7,47.4,36.5,70,9.4,Industrial,32.7157,-117.1611
1/31/2018,Dallas,72,16,18.2,39.1,4.5,0.9,47.1,38.8,59,5.1,Traffic,32.7767,-96.797
1/31/2018,San Jose,113,5.2,66.8,17.4,2.7,1.1,37.3,33.6,63,1.5,Industrial,37.3382,-121.8863
2/1/2018,New York,80,14.6,89.1,34,5.4,0.1,59.1,-3.9,23,3.9,Traffic,40.7128,-74.006
2/1/2018,Los Angeles,73,41.3,91,22.6,5.7,0.7,99.2,26,92,4,Residential,34.0522,-118.2437
2/1/2018,Chicago,157,33.3,76.4,8,1.9,1.2,68.6,13,90,2.4,Industrial,41.8781,-87.6298
2/1/2018,Houston,62,18.3,95,7,4.5,1.6,85.2,33.4,75,6,Industrial,29.7604,-95.3698
2/1/2018,Phoenix,100,32.2,16.4,24,6.3,1.5,76.6,12.2,69,8.5,Residential,33.4484,-112.074
2/1/2018,Philadelphia,176,7.5,58.4,30.3,3.2,1.5,96.7,10,43,2.6,Industrial,39.9526,-75.1652
2/1/2018,San Antonio,146,18.3,12.2,39.9,9.8,1.8,48,-5.2,53,2.6,Industrial,29.4241,-98.4936
2/1/2018,San Diego,66,39.1,93.7,46.8,7.5,0.9,46.9,5,53,0.6,Industrial,32.7157,-117.1611
2/1/2018,Dallas,63,22.8,58.2,16.8,1.3,0.3,95.2,4.6,39,7.7,Traffic,32.7767,-96.797
2/1/2018,San Jose,173,19.8,86.4,48.1,3.8,1.1,44,23.8,27,7.8,Traffic,37.3382,-121.8863
2/2/2018,New York,130,29.4,27.1,43.5,4.5,0.2,89.3,32.4,37,1.8,Residential,40.7128,-74.006
2/2/2018,Los Angeles,181,9.5,32.8,39.1,4.7,0.9,38.5,13.4,61,2.4,Traffic,34.0522,-118.2437
2/2/2018,Chicago,172,17.6,90.8,39.8,8.1,1.7,38.2,4.6,48,3.9,Traffic,41.8781,-87.6298
2/2/2018,Houston,91,47.5,39.6,22.3,9.9,1.1,91.5,23.5,51,8,Residential,29.7604,-95.3698
2/2/2018,Phoenix,142,5.1,18.5,31.6,5.7,0.1,25.5,31.7,31,6,Residential,33.4484,-112.074
2/2/2018,Philadelphia,154,33.8,56.9,6.5,8.3,1.2,51,24.6,36,7.1,Traffic,39.9526,-75.1652
2/2/2018,San Antonio,125,35.3,90.9,34.8,7.6,0.7,35.8,38.8,82,7.3,Industrial,29.4241,-98.4936
2/2/2018,San Diego,129,5.6,27.2,20.7,9,1.6,78.7,30.4,43,6.9,Industrial,32.7157,-117.1611
2/2/2018,Dallas,90,16.7,44.4,21,7.4,0.9,48.4,-3.7,62,9.8,Residential,32.7767,-96.797
2/2/2018,San Jose,72,41.5,67.1,39.6,7,0.6,68.6,39.9,31,2.6,Traffic,37.3382,-121.8863
2/3/2018,New York,122,28.7,28.7,26.1,5.8,1.8,100,3.5,24,1.9,Traffic,40.7128,-74.006
2/3/2018,Los Angeles,76,24.2,81.4,27.6,4.1,1.5,89,34.8,47,1.4,Industrial,34.0522,-118.2437
2/3/2018,Chicago,109,12.2,56.8,19,8,0.9,80.2,17.4,76,5.4,Residential,41.8781,-87.6298
2/3/2018,Houston,76,49.4,45.2,38.1,4.5,1.9,97.5,37.6,86,5.5,Industrial,29.7604,-95.3698
2/3/2018,Phoenix,119,44.3,95.1,40.5,9.6,0.3,37.8,-4.9,69,0.7,Residential,33.4484,-112.074
2/3/2018,Philadelphia,171,18.6,29.8,48.6,8.3,0.9,44.4,8.9,37,4.3,Traffic,39.9526,-75.1652
2/3/2018,San Antonio,164,40.4,95.3,26.7,8.6,1.8,70.2,33.2,67,4.4,Traffic,29.4241,-98.4936
2/3/2018,San Diego,140,38.5,27.5,21.7,4.3,0.3,25.9,-7,72,3.9,Industrial,32.7157,-117.1611
2/3/2018,Dallas,111,17.6,20.5,33.5,9,0.2,85.9,-8.1,98,3.8,Residential,32.7767,-96.797
2/3/2018,San Jose,88,10.9,48.1,10.5,3.3,1.5,44,17.5,32,2.7,Residential,37.3382,-121.8863
2/4/2018,New York,128,41.6,15.8,9.2,8.9,1.6,52,38.4,68,3.1,Traffic,40.7128,-74.006
2/4/2018,Los Angeles,179,16.2,17.5,36.4,4.8,1.2,84.5,37.6,55,8.8,Traffic,34.0522,-118.2437
2/4/2018,Chicago,195,9.7,44.3,23.4,6.4,0.5,25.4,-4.2,60,1.4,Industrial,41.8781,-87.6298
2/4/2018,Houston,115,11.8,65.2,35.7,1.3,0.7,35.3,39.8,33,2.8,Industrial,29.7604,-95.3698
2/4/2018,Phoenix,162,20.3,24.8,11.4,6.6,0.5,46.9,-4,24,0.8,Residential,33.4484,-112.074
2/4/2018,Philadelphia,149,12.5,27.3,40.9,6.2,0.7,99,15.2,53,8.1,Traffic,39.9526,-75.1652
2/4/2018,San Antonio,133,20.1,16.5,32.8,9.3,1.3,84.8,38.1,40,7.1,Traffic,29.4241,-98.4936
2/4/2018,San Diego,153,18.8,79.3,35.2,2.7,0.5,73,5.7,90,9.1,Residential,32.7157,-117.1611
2/4/2018,Dallas,184,39.1,79.5,38.3,8.2,1.1,54.6,17.6,55,7.3,Traffic,32.7767,-96.797
2/4/2018,San Jose,189,30.5,18.8,30.5,9.4,2,56.4,33.3,26,7.8,Industrial,37.3382,-121.8863
2/5/2018,New York,135,30.1,84,18.5,5.5,1.2,32.5,18.3,53,8.6,Industrial,40.7128,-74.006
2/5/2018,Los Angeles,161,5.1,77.6,40.9,7.2,1.6,75.7,36.5,70,6.2,Traffic,34.0522,-118.2437
2/5/2018,Chicago,181,47.1,32,44.5,2.7,1.1,50.6,-2.2,69,2.3,Industrial,41.8781,-87.6298
2/5/2018,Houston,170,40.1,59.4,22.6,6.1,1.1,34.4,19.8,94,6,Residential,29.7604,-95.3698
2/5/2018,Phoenix,138,6.7,46.3,7.3,1.2,1.8,97.8,28.7,36,2.9,Traffic,33.4484,-112.074
2/5/2018,Philadelphia,117,30.3,89.5,17.3,7.7,1.2,48.5,16.5,83,2.7,Industrial,39.9526,-75.1652
2/5/2018,San Antonio,56,21.3,78.8,13.6,7.3,0.6,22.7,1.4,57,9.5,Industrial,29.4241,-98.4936
2/5/2018,San Diego,172,8.7,88.3,34.4,6.6,0.5,76.9,6.5,25,3.5,Residential,32.7157,-117.1611
2/5/2018,Dallas,104,44.6,26.9,19.4,2.7,1.3,42.8,-5.8,51,2.5,Industrial,32.7767,-96.797
2/5/2018,San Jose,162,18.9,89.8,37.9,7.4,1.6,43.9,-0.2,79,3.3,Residential,37.3382,-121.8863
2/6/2018,New York,91,17.6,58.8,45.4,2,0.9,69.6,37.9,97,8.1,Traffic,40.7128,-74.006
2/6/2018,Los Angeles,88,6,73.8,33.9,5.8,1.7,57.1,13.5,66,3.2,Traffic,34.0522,-118.2437
2/6/2018,Chicago,179,17.3,30.6,30.1,5.3,0.8,73.1,14.1,32,9.8,Industrial,41.8781,-87.6298
2/6/2018,Houston,87,25.6,81.6,15.1,9.7,0.6,48.4,9.2,71,3.4,Residential,29.7604,-95.3698
2/6/2018,Phoenix,115,23.8,94.6,5.6,3.3,0.3,28.6,-7,36,9.4,Industrial,33.4484,-112.074
2/6/2018,Philadelphia,84,25.3,88.4,49.7,8.1,1.5,50.7,4.2,73,4.2,Industrial,39.9526,-75.1652
2/6/2018,San Antonio,194,33.8,64.6,30,9.8,0.7,67.3,23.4,73,5.5,Residential,29.4241,-98.4936
2/6/2018,San Diego,164,19,81.9,34.2,2.5,0.7,26.6,4.8,49,1.1,Residential,32.7157,-117.1611
2/6/2018,Dallas,192,45.9,43.7,19.7,9.4,0.2,81.1,-2.5,91,5.4,Industrial,32.7767,-96.797
2/6/2018,San Jose,65,34.5,88.7,14.5,6.2,0.6,57.5,16.7,53,4,Traffic,37.3382,-121.8863
2/7/2018,New York,174,22.2,14.8,20.5,6.2,1.1,90.1,32.2,41,8.1,Traffic,40.7128,-74.006
2/7/2018,Los Angeles,132,32.9,77.2,6.8,7.6,1.1,55.1,11.4,34,2,Traffic,34.0522,-118.2437
2/7/2018,Chicago,94,46,86.3,46.6,3.5,1,70.8,18.2,58,6.5,Industrial,41.8781,-87.6298
2/7/2018,Houston,138,22.9,89.4,14.7,9.9,0.2,44.2,-1.3,85,8.4,Residential,29.7604,-95.3698
2/7/2018,Phoenix,104,26.1,46.2,26,6.8,1.8,93.1,9.6,49,1.7,Residential,33.4484,-112.074
2/7/2018,Philadelphia,177,46.4,54.3,39.9,6.6,1.1,78.1,1.6,62,2.3,Traffic,39.9526,-75.1652
2/7/2018,San Antonio,167,17.3,67.9,6,8.2,1.1,58.4,8.3,23,9,Traffic,29.4241,-98.4936
2/7/2018,San Diego,94,33.6,45.4,9.7,7.6,1.6,64.8,30.8,83,8.6,Industrial,32.7157,-117.1611
2/7/2018,Dallas,127,21.1,62.5,17.9,1.5,0.1,28.4,21.4,82,2.3,Traffic,32.7767,-96.797
2/7/2018,San Jose,75,26.2,96.1,16.8,3.5,1.4,50.4,28.2,78,3.9,Industrial,37.3382,-121.8863
2/8/2018,New York,131,33.4,78.1,43.7,4.3,1,87.2,15.4,26,6.9,Traffic,40.7128,-74.006
2/8/2018,Los Angeles,158,47.2,56.2,37.5,8.6,0.6,53.7,18,64,2.6,Industrial,34.0522,-118.2437
2/8/2018,Chicago,73,23.5,25.9,32.1,4.4,0.5,54.6,5.5,49,3.9,Residential,41.8781,-87.6298
2/8/2018,Houston,99,23.3,34.7,36.9,6.8,1.2,38.7,-1.4,56,1.6,Traffic,29.7604,-95.3698
2/8/2018,Phoenix,131,31.2,80.3,26.1,1.4,1.7,45.3,12.9,28,3.6,Industrial,33.4484,-112.074
2/8/2018,Philadelphia,175,35.9,91,18.5,9.9,1.9,42.4,29.3,26,4.7,Industrial,39.9526,-75.1652
2/8/2018,San Antonio,182,26.5,64.4,16.6,3.8,1.9,35.8,11.3,85,5.4,Industrial,29.4241,-98.4936
2/8/2018,San Diego,149,31.6,60.1,24.2,4.7,1.1,47.3,-3.1,20,2.2,Industrial,32.7157,-117.1611
2/8/2018,Dallas,144,37.6,42.7,45.9,8.9,0.8,43.9,3.3,42,5.2,Residential,32.7767,-96.797
2/8/2018,San Jose,52,22.4,15,36,7.2,1.4,56,-5.5,87,4.3,Industrial,37.3382,-121.8863
2/9/2018,New York,106,25.4,33.1,27.1,7.8,1.2,84.9,-5.5,35,7.4,Industrial,40.7128,-74.006
2/9/2018,Los Angeles,175,31.4,88,43.1,3.8,1.4,27.1,30.2,35,8.7,Traffic,34.0522,-118.2437
2/9/2018,Chicago,186,48.1,13.5,45.3,9.3,1.6,70.5,17.5,90,2.7,Industrial,41.8781,-87.6298
2/9/2018,Houston,55,46,11.7,44.7,4.8,0.7,52.6,-1.6,80,9.1,Industrial,29.7604,-95.3698
2/9/2018,Phoenix,128,34.6,69.6,21.6,1.9,0.3,86.9,26.4,98,3.7,Industrial,33.4484,-112.074
2/9/2018,Philadelphia,156,40.9,87.2,25.2,9.6,0.4,44.8,-3.7,72,4.9,Residential,39.9526,-75.1652
2/9/2018,San Antonio,52,14,12.1,9.2,9.4,0.9,57.6,17.2,72,5,Industrial,29.4241,-98.4936
2/9/2018,San Diego,159,30.2,96.3,32.7,1.9,1,93.9,-1.5,31,2.8,Industrial,32.7157,-117.1611
2/9/2018,Dallas,88,16.4,28.6,29.5,4.1,0.1,20.4,20.7,79,3.9,Residential,32.7767,-96.797
2/9/2018,San Jose,68,13.1,65.8,40,1.4,1.8,33.1,23.7,96,5.1,Industrial,37.3382,-121.8863
2/10/2018,New York,171,45.2,37.5,17.5,3.7,0.3,51.1,-9.2,35,1.9,Residential,40.7128,-74.006
2/10/2018,Los Angeles,66,30.7,58.2,47.6,6.5,0.6,23.2,-2.8,53,5.6,Residential,34.0522,-118.2437
2/10/2018,Chicago,168,18.8,41.1,23.8,4.8,2,59.2,24.4,55,6.5,Traffic,41.8781,-87.6298
2/10/2018,Houston,134,5.7,21.6,37.6,2.6,0.6,69.2,27.2,81,1.4,Industrial,29.7604,-95.3698
2/10/2018,Phoenix,119,32.7,82.7,48.4,1.3,1.3,68.2,27.1,97,4.9,Residential,33.4484,-112.074
2/10/2018,Philadelphia,179,48.5,58.7,16.8,7.7,0.2,81.4,-1.3,89,1.4,Traffic,39.9526,-75.1652
2/10/2018,San Antonio,182,42,39.9,25.6,8.5,0.7,87.5,-4.8,56,3.5,Residential,29.4241,-98.4936
2/10/2018,San Diego,119,47.6,34.9,16.3,8.6,0.8,79.6,39.2,59,0.8,Traffic,32.7157,-117.1611
2/10/2018,Dallas,166,8.8,93,6,3.5,1.6,59.5,25.5,71,5.6,Traffic,32.7767,-96.797
2/10/2018,San Jose,189,48.1,35.2,32.5,1.5,1.4,40.3,21.5,77,2.5,Residential,37.3382,-121.8863
2/11/2018,New York,138,44.1,91.7,49,3.1,0.6,33.9,9.9,85,4,Industrial,40.7128,-74.006
2/11/2018,Los Angeles,66,20.4,25.5,48.1,2.6,0.2,59.6,2.8,89,3.8,Industrial,34.0522,-118.2437
2/11/2018,Chicago,187,31.2,49.8,21.9,7,1,56.6,30.2,83,6.5,Industrial,41.8781,-87.6298
2/11/2018,Houston,100,44.1,45.8,8.2,2.7,1.6,85.9,22.4,34,2.8,Residential,29.7604,-95.3698
2/11/2018,Phoenix,161,5.9,40,23,2,0.3,53,5.1,39,6.9,Industrial,33.4484,-112.074
2/11/2018,Philadelphia,94,45.3,68.9,18.9,8.3,1.8,40.7,-2.7,65,8.6,Industrial,39.9526,-75.1652
2/11/2018,San Antonio,150,7.6,44.9,40.8,9,1.8,26.2,25.7,36,8,Industrial,29.4241,-98.4936
2/11/2018,San Diego,153,41.8,36,11.5,1.7,1.2,71.5,33.9,73,6.9,Industrial,32.7157,-117.1611
2/11/2018,Dallas,96,5.2,50.7,49.3,8.3,1.6,66.1,4.3,44,7.8,Industrial,32.7767,-96.797
2/11/2018,San Jose,122,8.4,19.7,28.9,8.8,1.1,22.9,17.1,37,6.5,Industrial,37.3382,-121.8863
2/12/2018,New York,86,42.3,71.3,5.6,2,2,46.8,39.8,25,5.5,Residential,40.7128,-74.006
2/12/2018,Los Angeles,166,46.7,17.2,13.3,6.1,0.6,97.2,-3.1,50,6.9,Industrial,34.0522,-118.2437
2/12/2018,Chicago,183,16.8,43.7,16.6,7.4,0.5,77.8,33.2,22,1.1,Traffic,41.8781,-87.6298
2/12/2018,Houston,105,44.1,46.6,25.5,1.3,1,76.2,-5.9,32,6.4,Traffic,29.7604,-95.3698
2/12/2018,Phoenix,120,47.2,21.1,9.4,6.4,0.6,31,38,23,2.7,Industrial,33.4484,-112.074
2/12/2018,Philadelphia,175,32,48.4,47.4,3.6,1.5,37,32,66,4.5,Industrial,39.9526,-75.1652
2/12/2018,San Antonio,156,11.4,54,17.5,2.8,0.8,31.2,29.8,77,7.4,Residential,29.4241,-98.4936
2/12/2018,San Diego,149,20,98,16.7,1.2,1.6,95.6,-6.1,99,4.6,Industrial,32.7157,-117.1611
2/12/2018,Dallas,109,15.6,61.3,22.1,4.7,1.3,35.6,36.5,56,5.3,Industrial,32.7767,-96.797
2/12/2018,San Jose,179,33.6,10.4,39,2.1,2,31.4,-3.7,73,5.4,Residential,37.3382,-121.8863
2/13/2018,New York,117,8.7,81.8,41.2,6,0.9,23.2,18,39,10,Industrial,40.7128,-74.006
2/13/2018,Los Angeles,64,31.6,50.9,39,6.6,2,64.9,6.8,34,7.4,Industrial,34.0522,-118.2437
2/13/2018,Chicago,80,41.8,21,43.9,3.5,0.3,66.1,17.5,98,5.6,Traffic,41.8781,-87.6298
2/13/2018,Houston,58,46.9,88.2,5.5,7.8,2,25.5,36.2,78,8.6,Traffic,29.7604,-95.3698
2/13/2018,Phoenix,123,29.6,81.9,22.8,1.7,0.9,48.8,8.5,57,2.5,Industrial,33.4484,-112.074
2/13/2018,Philadelphia,120,31.6,30.9,34.5,1.5,0.2,40.3,11.7,54,7,Residential,39.9526,-75.1652
2/13/2018,San Antonio,176,45.9,27.7,20.6,8.1,1.4,97.5,-3.8,55,2.1,Industrial,29.4241,-98.4936
2/13/2018,San Diego,197,14.4,10.4,40.2,3.4,0.1,80,35.9,98,4.4,Industrial,32.7157,-117.1611
2/13/2018,Dallas,128,41.9,23.2,28.4,8.6,0.8,32.2,12.5,63,9.6,Industrial,32.7767,-96.797
2/13/2018,San Jose,58,21,22.3,22.7,5.6,1.6,67.9,24.7,41,6.1,Residential,37.3382,-121.8863
2/14/2018,New York,94,29.4,86.5,18.7,3.3,0.7,35.5,26.9,88,5.2,Residential,40.7128,-74.006
2/14/2018,Los Angeles,95,30.9,90.8,24.7,7.5,0.9,63.5,38.1,41,4,Industrial,34.0522,-118.2437
2/14/2018,Chicago,177,6.1,78,40.9,3.2,1.4,86.3,31.9,39,1.5,Industrial,41.8781,-87.6298
